-80.84119,35.228915
-80.728384,35.2771265
-80.537061,43.472566
-80.839671,35.228985
-80.8473,35.230158
-112.0686202,33.4521542
-80.5221353,43.4657569
-80.5211055,43.4793595
-112.0736809,33.4794762
-80.5388363109,43.4717869083
-112.0741467,33.4633319
-80.5210309,43.462251
-112.072092,33.47066
-80.5217836,43.4629195
-80.5222866,43.4610385
-80.536591,43.471998
-80.8394131,35.2302318
-80.844683,35.223866
-80.8416248,35.2286559
-112.0741767,33.4558849
-80.828252,35.1467079
-112.073106,33.473847
-112.0686202,33.4521542
-80.842303,35.226746
-80.84547,35.224456
-80.536612,43.472091
-80.5318027,43.4991122
-80.843784,35.2275289
-112.0712574,33.4484654
-80.8461559,35.22533
-112.071075886,33.4468850573
-80.8412724,35.2288472
-112.0664327,33.476323
-112.0744277,33.4484911
-80.8381685,35.2310911
-80.8464246,35.2246161
-80.8424708,35.2292799
-80.8393335,35.2250606
-80.840985,35.228281
-80.8396379,35.231684
-80.834638,35.228506
-112.0740373,33.4483771
-80.8464728,35.2240131
-80.8388937,35.2274621
-80.5238819,43.4648096
-80.53827703,43.4725940388
-80.5365704,43.471988
-80.5250037834,43.4774177316
-80.8489878,35.2335751
-112.0674357,33.4503971
-80.8407079,35.2172053
-112.0744197,33.4771144
-80.5353761,43.4723904
-112.0865171,33.4547647
-80.8406527,35.2274197
-80.5274971,43.4980824
-80.5408262,43.4844189
-112.0732082,33.5087398
-80.5184485,43.4657108
-112.07194,33.4493093
-80.5228895,43.467046
-112.074558593,33.4492572677
-80.529250574,43.5037624514
-80.8361303,35.2327235
-112.0743321,33.4580837
-80.8452366,35.2254586
-80.5253004,43.4763761
-80.5224956,43.4697612
-112.073481,33.439268
-112.066333,33.450875
-80.5150582,43.4703532
-80.5229421,43.4667083
-80.84104,35.2244979
-80.84972,35.21873
-80.8414487,35.227987
-80.851151,35.220527
-80.5223735,43.4639601
-80.5247756,43.4770643
-80.8473977,35.2215512
-80.5551852,43.5064923
-80.5361832,43.4722801
-112.0736806,33.4794817
-80.5393988,43.5011946
-112.0789482,33.4800317
-80.864092,35.093322
-112.0705438,33.4657432
-80.5178155,43.4755885
-112.0732961,33.479418
-112.0669197,33.4670273
-112.0733849,33.4691037
-80.5340476,43.4728924
-112.0693184,33.4657177
